ZIPCODE,DRUGCODE,Q1,Q2,Q3,Q4
078,9150,335.39,397.06,471.77,424.42
079,9150,348.2,424.86,489.37,447.65
080,9150,1575.07,1572.22,1529.65,1690.74
081,9150,178.21,194.03,190.33,164.25
082,9150,349.06,470.6,241.29,493.83
083,9150,138.94,140.9,154.7,138.65
084,9150,29.61,26.6,40.6,47.36
085,9150,188.69,208,232.63,235.67
086,9150,201.97,171.59,220.05,246.57
087,9150,464.58,505.35,512.49,522.16
088,9150,998.54,1003.17,1135.47,1133.71
089,9150,178.15,153.86,177.54,153.7
870,9150,33.62,47.59,65.23,65.21
871,9150,655.94,624.91,694.45,697.67
873,9150,3.16,7.92,9.23,8.23
874,9150,95.31,114.18,108.39,94.51
875,9150,141.91,167.69,150.16,173.11
877,9150,21.18,23.66,26.94,30.09
878,9150,5.67,5.32,1.95,4.32
879,9150,5.77,5.38,11.38,4.43
880,9150,429.2,492.72,515.54,506.73
881,9150,18.8,20.87,17.73,25.45
882,9150,80.25,96.13,98.85,114.29
883,9150,54.25,67.97,64.28,73.73
884,9150,1.95,2.84,4.26,1.84
100,9150,3390.13,3412.10,3640.01,4775.14
101,9150,88.29,103.53,94.51,103.62
102,9150,3.01,1.42,3.37,3.55
103,9150,424.97,438.82,485.54,514
104,9150,893.21,831.31,1106.20,1121.15
105,9150,650.15,663.2,772.5,759
106,9150,52.22,37.38,51.5,48.23
107,9150,323.6,328.46,363.91,463.46
108,9150,117.4,139.22,134.61,135.98
109,9150,553.09,571.66,634.36,673.64
110,9150,1136.81,630,837.78,951.24
111,9150,174.23,168.37,160.65,218.38
112,9150,1377.92,1462.66,1688.60,1684.59
113,9150,557.16,572.53,611.12,678.6
114,9150,356.26,560.57,532.89,473.19
115,9150,836.48,927.29,994.78,1062.36
116,9150,38.12,55.59,63.3,67.58
117,9150,2593.42,2698.23,3090.70,3152.49
118,9150,308.59,284.03,330.7,242.17
119,9150,170.9,211.73,244.9,258.35
120,9150,290.22,257.96,283,294.53
121,9150,117.51,115.64,131.07,120.17
122,9150,317.99,253.35,244.07,293.23
123,9150,67.78,63.84,78.4,67.94
124,9150,211.94,203.03,203.6,225.49
125,9150,351.39,384.95,422.43,483.07
126,9150,171.84,226.81,216.42,237.75
127,9150,112.56,112.8,130.12,122.62
128,9150,165.36,185.77,251.72,200.43
129,9150,201.21,202.27,295.34,248.57
130,9150,196.47,200.37,260.61,250.87
131,9150,89.88,94.92,110.94,109.83
132,9150,252.54,247.47,318.01,326.32
133,9150,99.41,142.3,171.32,156.49
134,9150,84.09,97.88,104.57,108.91
135,9150,64.9,72.06,80.93,83.7
136,9150,106.41,117.72,127.25,130.23
137,9150,52.75,40.54,54.24,47.08
138,9150,68.74,50.12,64.85,65.22
139,9150,48.04,59.15,54.04,44.29
140,9150,286.39,316.1,328.67,342.8
141,9150,127.66,111.17,170.94,151.49
142,9150,713.43,778.72,1239.21,784.03
143,9150,48.68,57.1,65.57,72.72
144,9150,444.4,387.68,405.34,427.7
145,9150,291.47,287.11,272.39,325.47
146,9150,1143.92,1159.07,1562.13,1183.93
147,9150,54.61,84.09,86.63,75.78
148,9150,165.57,172.78,221.63,180.58
149,9150,36.99,43.51,49.15,48.62
270,9150,141.92,133.57,153.4,141.85
271,9150,417.22,409.95,551.32,471.98
272,9150,334.52,375.55,430.55,364.47
273,9150,201.01,271.57,271.72,239.52
274,9150,424.27,425.16,539.08,600.44
275,9150,970.62,794.81,895.89,864.97
276,9150,331.37,351.14,385.64,292.51
277,9150,482.58,565.3,774.94,495.92
278,9150,419.62,369.67,338.75,410.1
279,9150,190.18,184.58,178.56,208.21
280,9150,444.19,500.44,478.9,474.41
281,9150,346.1,334.7,345.84,297.1
282,9150,679.06,952.3,831.48,781.71
283,9150,619.29,572.52,746.89,611.42
284,9150,394.46,479.99,460.68,402.63
285,9150,333.25,420.86,393.06,473.48
286,9150,516.84,516.6,592.81,541.92
287,9150,368.5,457.54,425.74,400.93
288,9150,274.72,268.9,317.63,369.62
289,9150,38.97,52.65,54,36.15
580,9150,20.25,26.19,27.77,26.29
581,9150,189.86,196.74,228.16,241.6
582,9150,63.02,72.49,58.83,60.29
583,9150,11.84,10.96,21.07,16.26
584,9150,21.54,17.77,20.4,13.08
585,9150,304.49,293.76,314.35,264.62
586,9150,36.16,37.27,35.96,42.16
587,9150,40.11,79.1,162.43,118.25
588,9150,18.71,17.2,20.02,24.17
430,9150,1094.28,903.03,1270.41,976.05
431,9150,241.76,310.21,306.98,276.21
432,9150,5079.38,2464.04,2576.67,2987.56
433,9150,115.18,91.12,114.11,108.87
434,9150,54.5,62,71.9,70.1
435,9150,119.92,150.8,193.36,191.88
436,9150,323.46,394.31,408.78,421.53
437,9150,306.7,308.97,300.57,346.88
438,9150,33.64,41.12,33.99,27.48
439,9150,158.26,151.52,158.91,146.14
440,9150,449.76,420.14,471.78,579.72
441,9150,1278.99,1258.49,1377.82,1367.65
442,9150,561.9,683.81,794.9,719.12
443,9150,537.04,521.31,659.71,532.04
444,9150,95.92,211.65,218.23,292.4
445,9150,92.16,78.76,95.53,110.46
446,9150,421.25,425.26,465.54,508.48
447,9150,520.8,363.77,384.33,368.63
448,9150,154.37,160.54,219.64,223.27
449,9150,51.33,54.15,43.92,55.34
450,9150,431.07,435.44,496.6,540.66
451,9150,199.67,213.68,290.74,314.67
452,9150,675.82,630.91,813.31,847.9
453,9150,160.1,157.46,200.32,173.78
454,9150,377.76,372.09,372.63,366.73
455,9150,72.09,74.07,111.82,97.96
456,9150,282.85,321.34,313.07,388.72
457,9150,121.16,112.86,144.9,156.13
458,9150,270.56,259.29,356.65,299.68
730,9150,385.68,433.15,406.59,447.98
731,9150,716.19,775.03,879.55,690.84
734,9150,72.66,78.98,82.09,71.75
735,9150,118.2,115.88,135.42,134.27
736,9150,29.45,30.61,43.91,37.21
737,9150,93.56,86.02,91.06,98.28
738,9150,17.89,12.01,12.01,15.52
739,9150,18.62,22.08,26.1,18.71
740,9150,397.48,435.66,446.35,352.56
741,9150,1433.76,1199.47,870.87,1668.56
743,9150,82.63,87.7,86.6,123.36
744,9150,120.95,175.18,179.39,200.28
745,9150,34.61,31.78,43.34,40.16
746,9150,8.78,13.33,19.54,23.94
747,9150,82.43,137.3,118.63,85.76
748,9150,73.66,72.35,114.19,104.9
749,9150,28.44,45.14,55.86,44.81
970,9150,1003.02,1162.40,1153.47,1169.01
971,9150,329.43,398.12,406.1,431.9
972,9150,2070.59,2137.10,2473.87,2153.59
