county, year, labforce, employed
05033,2007,28569,27174
05035,2007,22416,20955
05037,2007,8457,7833
05039,2007,3881,3608
05041,2007,6177,5567
05043,2007,8501,7870
05045,2007,55212,52793
05047,2007,8600,8215
05049,2007,5169,4912
05051,2007,42727,40380
05053,2007,8587,8162
05055,2007,18678,17463
05057,2007,10978,10332
05059,2007,15477,14654
05061,2007,6452,6101
05063,2007,17393,16321
05065,2007,5445,5125
05067,2007,7891,7297
05069,2007,35578,32915
05071,2007,11443,10892
05073,2007,3143,2908
05075,2007,7400,6894
05077,2007,3634,3294
05079,2007,5044,4649
05081,2007,6539,6267
05083,2007,10575,10048
05085,2007,31711,30328
05087,2007,7781,7464
05089,2007,7052,6671
05091,2007,19792,18910
05093,2007,21616,20044
05095,2007,3897,3636
05097,2007,4263,4038
05099,2007,4363,4115
05101,2007,3520,3342
05103,2007,12054,11178
05105,2007,4835,4601
05107,2007,9060,8403
05109,2007,5240,4944
05111,2007,10923,10132
05113,2007,8904,8467
05115,2007,30274,28835
05117,2007,4436,4182
05119,2007,191162,182117
05121,2007,7666,6956
05123,2007,10561,9546
05125,2007,49069,47019
05127,2007,4880,4655
05129,2007,3628,3451
05131,2007,62414,59205
05133,2007,7801,7480
05135,2007,6448,6015
05137,2007,4804,4531
05139,2007,19462,18130
05141,2007,7058,6640
05143,2007,104859,100817
05145,2007,32094,29988
05147,2007,3539,3231
05149,2007,10645,10189
06001,2007,745198,710144
06003,2007,493,454
06005,2007,17703,16675
06007,2007,101228,94489
06009,2007,20725,19394
06011,2007,10217,9015
06013,2007,514317,490220
06015,2007,11029,10199
06017,2007,90382,85707
06019,2007,418579,382789
06021,2007,11975,10921
06023,2007,59282,55775
06025,2007,65967,54052
06027,2007,8885,8447
06029,2007,345187,316959
06031,2007,57327,52353
06033,2007,24041,22010
06035,2007,12436,11422
06037,2007,4864160,4614776
06039,2007,63365,58620
06041,2007,131904,127083
06043,2007,9061,8515
06045,2007,43115,40744
06047,2007,99843,89797
06049,2007,3896,3582
06051,2007,8132,7741
06053,2007,205460,190781
06055,2007,73232,70286
06057,2007,50125,47719
06059,2007,1606177,1543703
06061,2007,172478,164247
06063,2007,9948,9099
06065,2007,902047,847618
06067,2007,675800,639075
06069,2007,24005,22269
06071,2007,862191,813867
06073,2007,1515351,1446347
06075,2007,432564,414199
06077,2007,288638,265279
06079,2007,134026,128276
06081,2007,369503,355415
06083,2007,213473,204163
06085,2007,843437,803877
06087,2007,144713,136158
06089,2007,82540,76350
06091,2007,1610,1482
06093,2007,18786,17192
06095,2007,208196,197214
06097,2007,257316,246143
06099,2007,226889,207202
06101,2007,40987,37022
06103,2007,24859,23061
06105,2007,5024,4499
06107,2007,191568,173855
06109,2007,25775,24176
06111,2007,423062,402396
06113,2007,97518,91928
06115,2007,27345,24813
08001,2007,219560,210306
08003,2007,8352,8022
08005,2007,304913,293497
08007,2007,6604,6354
08009,2007,2398,2338
08011,2007,2424,2307
08013,2007,173647,167953
08014,2007,29984,28928
08015,2007,8211,7918
08017,2007,1366,1332
08019,2007,5648,5441
08021,2007,3640,3438
08023,2007,1303,1211
08025,2007,1923,1802
08027,2007,1994,1915
08029,2007,16412,15871
08031,2007,314781,301750
08033,2007,1030,979
08035,2007,154953,150126
08037,2007,30929,30053
08039,2007,12798,12327
08041,2007,297494,284858
08043,2007,19646,18720
08045,2007,34945,34088
08047,2007,3414,3295
08049,2007,9158,8920
08051,2007,9522,9254
08053,2007,608,591
08055,2007,3353,3194
08057,2007,1103,1075
08059,2007,303357,292287
08061,2007,911,887
08063,2007,4475,4355
08065,2007,4028,3884
08067,2007,31007,30143
08069,2007,172024,166224
08071,2007,8695,8381
08073,2007,3014,2922
08075,2007,11321,10975
08077,2007,77873,75412
08079,2007,471,451
08081,2007,8521,8260
08083,2007,13172,12664
08085,2007,20744,20003
08087,2007,14221,13746
08089,2007,8813,8374
08091,2007,3051,2962
08093,2007,9602,9256
08095,2007,2420,2354
08097,2007,11271,10967
08099,2007,6790,6556
08101,2007,71808,68431
08103,2007,5344,5234
08105,2007,6543,6284
08107,2007,15692,15285
08109,2007,3158,2993
08111,2007,563,540
08113,2007,5652,5477
08115,2007,1826,1786
08117,2007,17129,16663
08119,2007,12415,11936
08121,2007,2880,2803
08123,2007,117044,112271
08125,2007,6734,6591
09001,2007,466532,448188
09003,2007,452749,430746
09005,2007,104535,100133
09007,2007,93011,89397
09009,2007,444223,422247
09011,2007,147559,141400
09013,2007,83967,80742
09015,2007,63624,60303
10001,2007,75038,72517
10003,2007,275852,266221
10005,2007,92683,89574
11001,2007,322237,304426
12001,2007,129010,125102
12003,2007,11913,11477
12005,2007,86754,83532
12007,2007,12341,11917
12009,2007,265782,254099
12011,2007,1000426,964482
12013,2007,5550,5345
12015,2007,69876,66269
12017,2007,55641,52797
12019,2007,93804,90475
12021,2007,151925,145183
12023,2007,30955,29823
12027,2007,14328,13620
12029,2007,5535,5290
12031,2007,441216,422676
12033,2007,140808,135212
12035,2007,30928,28887
12037,2007,4922,4763
12039,2007,20770,19853
12041,2007,7613,7318
12043,2007,4789,4559
12045,2007,6269,6027
12047,2007,4627,4411
12049,2007,11858,11313
12051,2007,18008,16654
12053,2007,61681,58059
12055,2007,40249,38284
12057,2007,595244,570539
12059,2007,8769,8455
12061,2007,62723,59155
12063,2007,21538,20679
12065,2007,6749,6519
12067,2007,2921,2833
12069,2007,132744,127162
12071,2007,290882,277066
12073,2007,144890,140326
12075,2007,16793,16072
12077,2007,3667,3563
12079,2007,6954,6526
12081,2007,147550,141381
12083,2007,137247,130851
12085,2007,64940,62057
12086,2007,1226005,1188136
12087,2007,44757,43532
12089,2007,35191,33994
12091,2007,97527,94552
12093,2007,17537,16608
12095,2007,594761,571946
12097,2007,132902,127164
12099,2007,626062,598221
12101,2007,193243,183551
12103,2007,450329,431617
12105,2007,268193,255915
12107,2007,31945,30420
12109,2007,92427,89382
12111,2007,123851,116666
12113,2007,69649,67061
12115,2007,171609,163784
12117,2007,238644,229929
12119,2007,31509,30390
12121,2007,17350,16707
12123,2007,8814,8431
12125,2007,5136,4973
12127,2007,252491,241896
12129,2007,15109,14650
12131,2007,31252,30380
12133,2007,9652,9259
13001,2007,9079,8599
13003,2007,3390,3198
13005,2007,4738,4511
13007,2007,1657,1574
13009,2007,20745,19590
13011,2007,10601,10283
13013,2007,33863,32447
13015,2007,45865,43620
13017,2007,7891,7348
13019,2007,8801,8419
13021,2007,73788,69952
13023,2007,5364,5084
13025,2007,7559,7220
13027,2007,8407,8047
13029,2007,16623,16054
13031,2007,32393,30994
13033,2007,9979,9208
13035,2007,10151,9628
13037,2007,2175,2032
13039,2007,21609,20742
13043,2007,4418,4223
13045,2007,53240,50688
13047,2007,35453,34177
13049,2007,4595,4377
13051,2007,133680,128394
13053,2007,1704,1543
13055,2007,10922,10279
13057,2007,109716,105748
13059,2007,64398,61911
13061,2007,1476,1394
13063,2007,136206,128444
13065,2007,2763,2616
13067,2007,380566,365319
13069,2007,16522,15547
13071,2007,20474,19561
13073,2007,59917,57652
13075,2007,7134,6731
13077,2007,59681,57316
13079,2007,6124,5837
13081,2007,10625,10011
13083,2007,8436,8080
13085,2007,11103,10693
13087,2007,11769,11062
13089,2007,393836,374934
13091,2007,9524,9051
13093,2007,4927,4668
13095,2007,42009,39662
13097,2007,64829,61815
13099,2007,5334,5037
13101,2007,2251,2182
13103,2007,28501,27560
13105,2007,9862,9303
13107,2007,10829,10271
13109,2007,4985,4771
13111,2007,11000,10588
13113,2007,53556,51506
13115,2007,49791,47450
13117,2007,84302,81520
13119,2007,10448,9938
13121,2007,488891,465409
13123,2007,14221,13715
13125,2007,1119,1062
13127,2007,40736,39275
13129,2007,26858,25598
13131,2007,12272,11779
13133,2007,7458,7061
13135,2007,421203,404504
13137,2007,20218,19416
13139,2007,90768,87514
13141,2007,3304,3027
13143,2007,12872,12270
13145,2007,16064,15490
13147,2007,10834,10132
13149,2007,4900,4656
13151,2007,96909,92705
13153,2007,68319,65683
13155,2007,4307,4048
13157,2007,26964,25849
13159,2007,6438,6129
13161,2007,5267,4910
13163,2007,7098,6594
13165,2007,3329,3034
13167,2007,3729,3511
13169,2007,14054,13460
13171,2007,7923,7526
13173,2007,4052,3902
13175,2007,22430,21304
13177,2007,17684,17042
13179,2007,24269,23006
13181,2007,3838,3617
13183,2007,5928,5710
13185,2007,53698,51634
13187,2007,13154,12612
13189,2007,10595,9927
13191,2007,5398,5178
13193,2007,5089,4719
13195,2007,15835,15246
13197,2007,3322,3166
13199,2007,9572,9012
13201,2007,3579,3422
13205,2007,10420,9886
13207,2007,13547,12994
13209,2007,4597,4385
13211,2007,9498,9086
13213,2007,21072,20115
13215,2007,85604,81150
13217,2007,46421,43991
13219,2007,18031,17496
13221,2007,7731,7434
13223,2007,65995,63316
13225,2007,11537,10909
13227,2007,15150,14582
13229,2007,8572,8235
13231,2007,8076,7734
13233,2007,20967,20035
13235,2007,4649,4465
13237,2007,10414,9960
13239,2007,1060,1003
13241,2007,7277,6852
13243,2007,2745,2568
13245,2007,90907,85362
13247,2007,40365,38349
13249,2007,1823,1715
13251,2007,7239,6888
13253,2007,3990,3773
13255,2007,28269,26672
13257,2007,13590,12933
13259,2007,2272,2129
13261,2007,14796,13748
13263,2007,3160,2958
13265,2007,848,781
13267,2007,9144,8708
13269,2007,3333,3137
13271,2007,4998,4612
13273,2007,4430,4166
13275,2007,22989,22047
13277,2007,19128,18121
13279,2007,13864,13209
13281,2007,6025,5803
13283,2007,2714,2557
13285,2007,30448,28721
13287,2007,4942,4615
13289,2007,4668,4406
13291,2007,11442,11029
13293,2007,12011,11244
13295,2007,33084,31617
13297,2007,41084,39207
13299,2007,15148,14411
13301,2007,2455,2271
13303,2007,8333,7863
13305,2007,12072,11420
13307,2007,1246,1190
13309,2007,2965,2813
13311,2007,12910,12448
13313,2007,47042,44901
13315,2007,3302,3109
13317,2007,4572,4269
13319,2007,4584,4337
13321,2007,10184,9640
15001,2007,84784,81772
15003,2007,442512,430846
15007,2007,32665,31783
15009,2007,78434,76134
16001,2007,196740,191500
16003,2007,1999,1884
16005,2007,41291,40063
16007,2007,3158,3085
16009,2007,4061,3811
16011,2007,22242,21652
16013,2007,13677,13356
16015,2007,3576,3453
16017,2007,20645,19845
16019,2007,50283,49166
16021,2007,4576,4291
16023,2007,1369,1335
16025,2007,618,602
16027,2007,83264,80180
16029,2007,3863,3752
16031,2007,10795,10453
16033,2007,554,541
16035,2007,3208,2967
16037,2007,2329,2249
16039,2007,11249,10809
16041,2007,5751,5626
16043,2007,5777,5586
16045,2007,7098,6826
16047,2007,8805,8612
16049,2007,7079,6717
16051,2007,11121,10847
16053,2007,9827,9546
16055,2007,69433,67106
16057,2007,17003,16534
16059,2007,3745,3572
16061,2007,1703,1658
16063,2007,2565,2476
16065,2007,16441,16085
16067,2007,10051,9659
16069,2007,19011,18437
16071,2007,2381,2339
16073,2007,4488,4402
16075,2007,10520,10076
16077,2007,3753,3602
16079,2007,5864,5552
16081,2007,5069,4983
16083,2007,37746,36699
16085,2007,5021,4812
16087,2007,4687,4489
17001,2007,39619,38088
17003,2007,3279,3011
17005,2007,8771,8320
17007,2007,26764,25014
17009,2007,3479,3384
17011,2007,19494,18551
17013,2007,2656,2482
17015,2007,8768,8330
17017,2007,7713,7384
17019,2007,105132,100739
17021,2007,17998,17103
17023,2007,8979,8484
17025,2007,7003,6618
17027,2007,19352,18446
17029,2007,27971,26756
17031,2007,2615750,2478215
17033,2007,9821,9290
17035,2007,5806,5513
17037,2007,59179,56635
17039,2007,8604,8191
17041,2007,10561,10114
17043,2007,530011,509543
17045,2007,10614,10072
17047,2007,3457,3289
17049,2007,18869,18109
17051,2007,10344,9698
17053,2007,7350,6988
17055,2007,18270,16848
17057,2007,17927,16985
17059,2007,2666,2502
17061,2007,7183,6827
17063,2007,25757,24282
17065,2007,4312,4072
17067,2007,9979,9443
17069,2007,1712,1574
17071,2007,4059,3844
17073,2007,27831,26504
17075,2007,16821,15985
17077,2007,33163,31649
17079,2007,5207,4941
17081,2007,21365,20318
17083,2007,11867,11230
17085,2007,13790,13237
17087,2007,5286,4954
17089,2007,269449,257360
17091,2007,55889,52393
17093,2007,55716,53308
17095,2007,25636,24356
17097,2007,372457,354669
17099,2007,59225,55708
17101,2007,8422,8020
17103,2007,18624,17687
17105,2007,19679,18808
17107,2007,13537,12891
17109,2007,17292,16563
17111,2007,178885,171106
17113,2007,90552,87179
17115,2007,54603,51550
17117,2007,24830,23361
17119,2007,141006,133485
17121,2007,18907,17709
17123,2007,7345,7027
17125,2007,7425,6943
17127,2007,7668,7240
17129,2007,6978,6671
17131,2007,8990,8508
17133,2007,18611,17829
17135,2007,13676,12784
17137,2007,18106,17225
17139,2007,8192,7897
17141,2007,28026,26481
17143,2007,97797,93323
17145,2007,10033,9209
17147,2007,9084,8742
17149,2007,8797,8400
17151,2007,1976,1839
17153,2007,2946,2738
17155,2007,3235,3049
17157,2007,15727,14913
17159,2007,7836,7471
17161,2007,80369,76766
17163,2007,125692,118080
17165,2007,12751,11941
17167,2007,108005,103218
17169,2007,4447,4269
17171,2007,2790,2648
17173,2007,11259,10721
17175,2007,3004,2852
17177,2007,25541,24248
17179,2007,73660,70563
17181,2007,8437,7863
17183,2007,37863,35545
17185,2007,6438,6088
17187,2007,9232,8822
17189,2007,8553,8165
17191,2007,8444,8048
17193,2007,8035,7626
17195,2007,30904,29275
17197,2007,361414,344122
17199,2007,36347,34021
17201,2007,149201,140334
17203,2007,21530,20794
18001,2007,15959,15277
18003,2007,180707,172101
18005,2007,38544,37156
18007,2007,4337,4146
18009,2007,6550,6172
18011,2007,27960,26995
18013,2007,7614,7280
18015,2007,9926,9523
18017,2007,18673,17758
18019,2007,55140,52748
18021,2007,12878,12132
18023,2007,16769,16013
18025,2007,5238,4920
18027,2007,15123,14660
18029,2007,26093,24778
18031,2007,12309,11751
18033,2007,20698,19564
18035,2007,55139,52222
18037,2007,22150,21470
18039,2007,101303,96658
18041,2007,10431,9675
18043,2007,37949,36375
18045,2007,8652,8289
18047,2007,11785,11135
18049,2007,10364,9863
18051,2007,16759,15994
18053,2007,31680,29731
18055,2007,15810,15000
18057,2007,140741,136618
18059,2007,35818,34470
18061,2007,19410,18538
18063,2007,72418,70048
18065,2007,22464,21164
18067,2007,37588,35523
18069,2007,20025,19076
18071,2007,21892,21036
18073,2007,15511,14775
18075,2007,11609,11105
18077,2007,17081,16243
18079,2007,13665,12964
18081,2007,73207,70649
18083,2007,19724,18934
18085,2007,41085,39272
18087,2007,17028,16196
18089,2007,226108,214416
18091,2007,52577,49915
18093,2007,22133,20696
18095,2007,60540,56701
18097,2007,460046,439218
18099,2007,22795,21693
18101,2007,5133,4933
18103,2007,16465,15532
18105,2007,68676,66116
18107,2007,19251,18509
18109,2007,36810,35273
18111,2007,6967,6601
18113,2007,23161,21903
18115,2007,3026,2877
18117,2007,10455,9918
18119,2007,11192,10641
18121,2007,8025,7626
18123,2007,9706,9275
18125,2007,6007,5749
18127,2007,83076,79893
18129,2007,13364,12796
18131,2007,6800,6518
18133,2007,17518,16581
18135,2007,12656,11942
18137,2007,13911,13280
18139,2007,9448,9020
18141,2007,132785,126293
18143,2007,11053,10473
18145,2007,23582,22557
18147,2007,10427,9992
18149,2007,10453,9835
18151,2007,16494,15506
18153,2007,8918,8426
18155,2007,5687,5466
18157,2007,81511,78292
18159,2007,7708,7349
18161,2007,3619,3449
18163,2007,90815,86554
18165,2007,7890,7447
18167,2007,50120,47466
18169,2007,16993,16173
18171,2007,4991,4831
18173,2007,30489,29304
18175,2007,14011,13277
18177,2007,33800,31984
18179,2007,14671,14062
18181,2007,12286,11744
18183,2007,17736,16943
19001,2007,4400,4246
19003,2007,2099,2012
19005,2007,8163,7775
19007,2007,5958,5551
19009,2007,3276,3148
19011,2007,14271,13716
19013,2007,72687,69979
19015,2007,15484,14979
19017,2007,13831,13401
19019,2007,11031,10571
19021,2007,10388,10060
19023,2007,8260,7929
19025,2007,5215,5045
19027,2007,12239,11918
19029,2007,7605,7291
19031,2007,10899,10547
19033,2007,25646,24645
19035,2007,6624,6385
19037,2007,6535,6263
19039,2007,4826,4626
19041,2007,9756,9453
19043,2007,9742,9273
19045,2007,27443,26422
19047,2007,9302,8996
19049,2007,32546,31617
19051,2007,4080,3896
19053,2007,4196,4026
19055,2007,10770,10388
19057,2007,21064,20134
19059,2007,9744,9364
19061,2007,52040,49974
19063,2007,5928,5710
19065,2007,10903,10425
19067,2007,8712,8323
19069,2007,5964,5755
19071,2007,3957,3798
19073,2007,4989,4813
19075,2007,6805,6589
19077,2007,5857,5634
19079,2007,8645,8369
19081,2007,6038,5811
19083,2007,9057,8714
19085,2007,7780,7455
19087,2007,10313,9830
19089,2007,5243,5052
19091,2007,5199,5039
19093,2007,4035,3901
19095,2007,8612,8295
19097,2007,11174,10654
19099,2007,17936,16803
19101,2007,8370,8027
19103,2007,77590,75493
19105,2007,10453,10021
19107,2007,5629,5394
19109,2007,8980,8658
19111,2007,17332,16341
19113,2007,118163,113836
19115,2007,6431,6196
19117,2007,4774,4590
19119,2007,6681,6521
19121,2007,8278,7937
19123,2007,11747,11322
19125,2007,17815,17179
19127,2007,20469,19644
19129,2007,8086,7787
19131,2007,5571,5386
19133,2007,4585,4334
19135,2007,4174,4002
19137,2007,5554,5209
19139,2007,23997,23188
19141,2007,7741,7508
19143,2007,3349,3238
19145,2007,8375,7991
19147,2007,5437,5254
19149,2007,14433,13994
19151,2007,4132,4001
19153,2007,237576,229306
19155,2007,48121,46077
19157,2007,10749,10329
19159,2007,2455,2353
19161,2007,5798,5599
19163,2007,88870,85553
19165,2007,7539,7295
19167,2007,19339,18850
19169,2007,48044,46713
19171,2007,8983,8594
19173,2007,3357,3221
19175,2007,6580,6312
19177,2007,3951,3783
19179,2007,18850,18034
19181,2007,25475,24644
19183,2007,11943,11536
19185,2007,3208,3063
19187,2007,19830,19045
19189,2007,5767,5568
19191,2007,12425,11973
19193,2007,54875,52748
19195,2007,4525,4356
19197,2007,7003,6729
20001,2007,7497,7194
20003,2007,4144,3949
20005,2007,8781,8376
20007,2007,2618,2534
20009,2007,14869,14351
20011,2007,8857,8465
20013,2007,5509,5282
20015,2007,32414,31075
20017,2007,1584,1520
20019,2007,1781,1697
20021,2007,11108,10565
20023,2007,1416,1366
20025,2007,1206,1169
20027,2007,5067,4897
20029,2007,5590,5391
20031,2007,5101,4871
20033,2007,1079,1046
20035,2007,18211,17486
20037,2007,20216,19230
20039,2007,1664,1612
20041,2007,10611,10199
20043,2007,4551,4333
20045,2007,62110,59692
20047,2007,1636,1580
20049,2007,1423,1341
20051,2007,17143,16666
20053,2007,3690,3566
20055,2007,17903,17291
20057,2007,16647,16121
20059,2007,13817,13115
20061,2007,11921,11397
20063,2007,1502,1457
20065,2007,1481,1435
20067,2007,3957,3845
20069,2007,3155,3071
20071,2007,698,675
20073,2007,3570,3404
20075,2007,1250,1207
20077,2007,3395,3292
20079,2007,17969,17301
20081,2007,2152,2090
20083,2007,903,867
20085,2007,6945,6561
20087,2007,9606,9127
20089,2007,1918,1863
20091,2007,298890,286748
20093,2007,2128,2059
20095,2007,4285,4140
20097,2007,1492,1422
20099,2007,11351,10790
20101,2007,1066,1028
20103,2007,32857,31086
20105,2007,1828,1757
20107,2007,4752,4446
20109,2007,1775,1725
20111,2007,19695,18888
20113,2007,16742,16161
20115,2007,6697,6452
20117,2007,6058,5867
20119,2007,2304,2237
20121,2007,16470,15698
20123,2007,3336,3218
20125,2007,17582,16725
20127,2007,2968,2824
20129,2007,1683,1637
20131,2007,5619,5447
20133,2007,9291,8909
20135,2007,1734,1683
20137,2007,2696,2609
20139,2007,8526,8060
20141,2007,2208,2124
20143,2007,3258,3134
20145,2007,3991,3867
20147,2007,3229,3132
20149,2007,11553,11177
20151,2007,5706,5529
20153,2007,1234,1190
20155,2007,32485,31113
20157,2007,2756,2668
20159,2007,5605,5389
20161,2007,39474,38239
20163,2007,2655,2557
20165,2007,1645,1584
20167,2007,3488,3361
20169,2007,30271,29196
20171,2007,2588,2516
20173,2007,250715,240113
20175,2007,10447,10094
20177,2007,91388,87152
20179,2007,1553,1510
20181,2007,3632,3528
20183,2007,2178,2109
20185,2007,2132,2054
